Text,Word Number,Line Start,Line End,Normalized,Language,Number
hamm0057.xml,1,1,1,ἐπὶ,grc,0
hamm0057.xml,2,1,1,φλαουίου,grc,0
hamm0057.xml,3,1,1,πέτρου,grc,0
hamm0057.xml,4,1,1,ῥωμανοῦ,grc,0
hamm0057.xml,5,2,2,φιλοχρσίτου,grc,0
hamm0057.xml,6,2,2,τοῦ,grc,0
hamm0057.xml,7,2,2,μεγαλοπρεπεστάτου,grc,0
hamm0057.xml,8,3,3,καὶ,grc,0
hamm0057.xml,9,3,3,εὐδοκιμοτάτου,grc,0
hamm0057.xml,10,3,3,ἡμῶν,grc,0
hamm0057.xml,11,3,3,ἄρχοντος,grc,0
hamm0057.xml,12,4,4,καὶ,grc,0
hamm0057.xml,13,4,4,τοῦτο,grc,0
hamm0057.xml,14,4,4,τὸ,grc,0
hamm0057.xml,15,4,4,ἔργον,grc,0
hamm0057.xml,16,4,4,ἐγένετο,grc,0
