Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0110.xml,1,1,1,μνημεῖον,grc,0
zoor0110.xml,2,1,1,σεούδα,grc,0
zoor0110.xml,3,1,1,ἀ,grc,0
zoor0110.xml,4,2,2,λέσου,grc,0
zoor0110.xml,5,2,2,παυσαμένη,grc,0
zoor0110.xml,6,3,3,μετὰ,grc,0
zoor0110.xml,7,3,3,καλοῦ,grc,0
zoor0110.xml,8,3,3,ὀνόματος,grc,0
zoor0110.xml,9,3,3,καὶ,grc,0
zoor0110.xml,10,3,3,καλῆς,grc,0
zoor0110.xml,11,3,3,πίσ,grc,0
zoor0110.xml,12,4,4,τεως,grc,0
zoor0110.xml,13,4,4,ἐτῶν,grc,0
zoor0110.xml,14,4,4,λεʹ,grc,0
zoor0110.xml,15,5,5,ἔτους,grc,0
zoor0110.xml,16,5,5,τιʹ,grc,0
zoor0110.xml,17,5,5,μηνὸς,grc,0
zoor0110.xml,18,6,6,περιτίου,grc,0
zoor0110.xml,19,6,6,θκʹ,grc,0
zoor0110.xml,20,7,7,ἡμέρᾳ,grc,0
zoor0110.xml,21,7,7,κυρίου,grc,0
zoor0110.xml,22,7,7,αʹ,grc,0
zoor0110.xml,23,8,8,θάρσει,grc,0
zoor0110.xml,24,8,8,σεούδα,grc,0
zoor0110.xml,25,9,9,ουδείς,grc,0
zoor0110.xml,26,9,9,ἀθάνατος,grc,0
