Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0186.xml,1,1,1,+,grc,0
zoor0186.xml,2,2,2,εἷς,grc,0
zoor0186.xml,3,2,2,θεός,grc,0
zoor0186.xml,4,2,2,μνημεῖον,grc,0
zoor0186.xml,5,2,2,ἀλεξάνδ,grc,0
zoor0186.xml,6,3,3,ρου,grc,0
zoor0186.xml,7,3,3,σαμιράββ,grc,0
zoor0186.xml,8,4,4,ου,grc,0
zoor0186.xml,9,4,4,ἀποθανόν,grc,0
zoor0186.xml,10,5,5,τος,grc,0
zoor0186.xml,11,5,5,ἐτῶν,grc,0
zoor0186.xml,12,5,5,ξʹ,grc,0
zoor0186.xml,13,5,5,ἐν,grc,0
zoor0186.xml,14,6,6,ἔτους,grc,0
zoor0186.xml,15,6,6,τμδʹ,grc,0
zoor0186.xml,16,6,6,ἐν,grc,0
zoor0186.xml,17,7,7,μηνὶ,grc,0
