Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0374.xml,1,1,1,μνημεῖον,grc,0
zoor0374.xml,2,1,1,γερμανοῦ,grc,0
zoor0374.xml,3,1,1,μάρσου,grc,0
zoor0374.xml,4,2,3,ἀποθανόντος,grc,0
zoor0374.xml,5,3,3,ἐτῶν,grc,0
zoor0374.xml,6,4,4,κε,grc,0
zoor0374.xml,7,4,4,ἔτους,grc,0
zoor0374.xml,8,4,5,τκζ,grc,0
zoor0374.xml,9,5,5,ἐν,grc,0
zoor0374.xml,10,5,5,μηνὶ,grc,0
zoor0374.xml,11,6,6,ἀρτεμισίῳ,grc,0
zoor0374.xml,12,7,7,κγ,grc,0
zoor0374.xml,13,7,7,ἡμέ,grc,0
zoor0374.xml,14,7,7,ρᾳ,grc,0
zoor0374.xml,15,7,7,κυρίο,grc,0
zoor0374.xml,16,7,7,υ,grc,0
zoor0374.xml,17,7,7,ς,grc,0
