Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0166.xml,1,1,1,μνημεῖον,grc,0
zoor0166.xml,2,2,2,ἐλπιδίου,grc,0
zoor0166.xml,3,2,2,μάρωνος,grc,0
zoor0166.xml,4,3,3,ἀποθανόντος,grc,0
zoor0166.xml,5,4,4,ἐτῶν,grc,0
zoor0166.xml,6,4,4,λʹ,grc,0
zoor0166.xml,7,5,5,ἔτους,grc,0
zoor0166.xml,8,5,5,τλεʹ,grc,0
zoor0166.xml,9,6,6,ἐν,grc,0
zoor0166.xml,10,6,6,μηνὶ,grc,0
zoor0166.xml,11,6,6,δύστρου,grc,0
zoor0166.xml,12,6,6,κεʹ,grc,0
zoor0166.xml,13,7,7,ἡμέρᾳ,grc,0
zoor0166.xml,14,7,7,κυρίου,grc,0
zoor0166.xml,15,7,7,εʹ,grc,0
zoor0166.xml,16,8,8,θάρσει,grc,0
zoor0166.xml,17,8,8,οὐδεὶς,grc,0
zoor0166.xml,18,8,8,ἀθά,grc,0
zoor0166.xml,19,9,9,νατος,grc,0
zoor0166.xml,20,10,10,δόξα,grc,0
zoor0166.xml,21,10,10,τῷ,grc,0
zoor0166.xml,22,10,10,κτίσαντι,grc,0
zoor0166.xml,23,11,11,τὰ,grc,0
zoor0166.xml,24,11,11,πάντα,grc,0
