Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0075.xml,1,1,1,μνημεῖον,grc,0
zoor0075.xml,2,1,1,ἀβδάλγου,grc,0
zoor0075.xml,3,2,2,ἀβδοάρθα,grc,0
zoor0075.xml,4,2,3,τελευτήσαντος,grc,0
zoor0075.xml,5,3,3,μετὰ,grc,0
zoor0075.xml,6,3,3,καλοῦ,grc,0
zoor0075.xml,7,4,4,ὀνόματος,grc,0
zoor0075.xml,8,4,4,ἐτῶν,grc,0
zoor0075.xml,9,4,4,πεʹ,grc,0
zoor0075.xml,10,5,5,ἐν,grc,0
zoor0075.xml,11,5,5,ἔτι,grc,0
zoor0075.xml,12,5,5,σϟʹ,grc,0
zoor0075.xml,13,5,5,μη,grc,0
zoor0075.xml,14,5,5,νὸς,grc,0
zoor0075.xml,15,5,5,δίου,grc,0
zoor0075.xml,16,6,6,γκʹ,grc,0
zoor0075.xml,17,6,6,ἡμέρᾳ,grc,0
zoor0075.xml,18,6,6,ἀφροδίτης,grc,0
zoor0075.xml,19,7,7,θάρσει,grc,0
zoor0075.xml,20,7,7,ἀβδάλγη,grc,0
zoor0075.xml,21,7,7,οὐδείς,grc,0
zoor0075.xml,22,8,8,ἀθάνατος,grc,0
