Text,Word Number,Line Start,Line End,Normalized,Language,Number
hamm0051.xml,1,1,1,μούκιος,grc,0
hamm0051.xml,2,1,1,ἀλέξανδρος,grc,0
hamm0051.xml,3,1,2,πανυπείροχος,grc,0
hamm0051.xml,4,2,2,ἡγεμονήων,grc,0
hamm0051.xml,5,3,3,θέσκελον,grc,0
hamm0051.xml,6,3,3,ἤνυσεν,grc,0
hamm0051.xml,7,3,3,ἔργον,grc,0
hamm0051.xml,8,3,4,ὃν,grc,0
hamm0051.xml,9,4,4,ἔτρεφεν,grc,0
hamm0051.xml,10,4,4,καίσαρος,grc,0
hamm0051.xml,11,4,4,ἄστυ,grc,0
hamm0051.xml,12,5,5,δεξάμενος,grc,0
hamm0051.xml,13,5,5,μέγα,grc,0
hamm0051.xml,14,5,5,δῶρον,grc,0
hamm0051.xml,15,5,6,ἀναστασίου,grc,0
hamm0051.xml,16,6,6,βασιλῆος,grc,0
