Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0065.xml,1,1,1,μνημεῖον,grc,0
zoor0065.xml,2,2,2,εὐανθίω,grc,0
zoor0065.xml,3,2,2,μα,grc,0
zoor0065.xml,4,3,3,λέχω,grc,0
zoor0065.xml,5,3,3,ἀποθανόντος,grc,0
zoor0065.xml,6,4,4,ἐτῶν,grc,0
zoor0065.xml,7,4,4,δίω,grc,0
zoor0065.xml,8,5,5,ἐν,grc,0
zoor0065.xml,9,5,5,ἔτει,grc,0
zoor0065.xml,10,5,5,σπςʹ,grc,0
zoor0065.xml,11,5,5,μη,grc,0
zoor0065.xml,12,6,6,νὸς,grc,0
zoor0065.xml,13,6,6,ἀππελαίου,grc,0
zoor0065.xml,14,6,6,ζιʹ,grc,0
zoor0065.xml,15,6,6,ἡμέρᾳ,grc,0
zoor0065.xml,16,7,7,ἑρμοῦ,grc,0
