Text,Word Number,Line Start,Line End,Normalized,Language,Number
caes0018.xml,1,1,1,caio,la,0
caes0018.xml,2,1,1,iulio,la,0
caes0018.xml,3,2,2,titiano,la,0
caes0018.xml,4,3,3,legato,la,0
caes0018.xml,5,3,3,aug,la,0
caes0018.xml,6,3,3,usti,la,0
caes0018.xml,7,3,3,pro,la,0
caes0018.xml,8,3,3,praetore,la,0
caes0018.xml,9,4,4,syriae,la,0
caes0018.xml,10,4,4,pa,la,0
caes0018.xml,11,4,4,laest,la,0
caes0018.xml,12,4,4,inae,la,0
caes0018.xml,13,5,5,marcus,la,0
caes0018.xml,14,5,5,flavius,la,0
caes0018.xml,15,5,5,quirina,la,0
caes0018.xml,16,6,6,legionis,la,0
caes0018.xml,17,6,6,x,la,0
caes0018.xml,18,6,6,fretensis,la,0
caes0018.xml,19,8,8,optimo,la,0
caes0018.xml,20,8,8,et,la,0
caes0018.xml,21,8,8,mer,la,0
caes0018.xml,22,8,8,enti,la,0
