Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0341.xml,1,1,1,εἷς,grc,0
zoor0341.xml,2,1,1,θεὸς,grc,0
zoor0341.xml,3,1,1,ὁ,grc,0
zoor0341.xml,4,1,1,πάντ,grc,0
zoor0341.xml,5,1,1,ων,grc,0
zoor0341.xml,6,2,2,δεσπότης,grc,0
zoor0341.xml,7,3,4,μνημεῖον,grc,0
zoor0341.xml,8,4,4,ἀλφίου,grc,0
zoor0341.xml,9,5,5,παύλου,grc,0
zoor0341.xml,10,5,6,ἀποθανόντος,grc,0
zoor0341.xml,11,6,6,μετὰ,grc,0
zoor0341.xml,12,6,7,καλοῦ,grc,0
zoor0341.xml,13,7,7,ὀνόματος,grc,0
zoor0341.xml,14,8,8,ἐτῶν,grc,0
zoor0341.xml,15,8,9,ἐβδομήκοντα,grc,0
zoor0341.xml,16,9,9,τοῦ,grc,0
zoor0341.xml,17,9,9,ἔτους,grc,0
zoor0341.xml,18,10,10,τνη,grc,0
zoor0341.xml,19,10,10,δευτέρας,grc,0
zoor0341.xml,20,10,10,ἰνδικ,grc,0
zoor0341.xml,21,10,10,τιῶνος,grc,0
zoor0341.xml,22,11,11,ἐν,grc,0
zoor0341.xml,23,11,11,μηνὶ,grc,0
zoor0341.xml,24,11,11,περιτίῳ,grc,0
zoor0341.xml,25,12,12,κδ,grc,0
zoor0341.xml,26,12,12,θάρσει,grc,0
zoor0341.xml,27,12,12,οὐδείς,grc,0
zoor0341.xml,28,13,13,ἀθάνατος,grc,0
