Text,Word Number,Line Start,Line End,Normalized,Language,Number
idum0105.xml,1,1,1,עבדבעל,arc,0
idum0105.xml,2,1,1,למרצעת,arc,0
idum0105.xml,3,2,2,בר,arc,0
idum0105.xml,4,2,2,קוצי,arc,0
idum0105.xml,5,2,2,מן,arc,0
idum0105.xml,6,3,3,מנקדה,arc,0
idum0105.xml,7,3,3,ראש,arc,0
idum0105.xml,8,4,4,ס,arc,0
idum0105.xml,9,4,4,5,arc,0
idum0105.xml,10,4,4,ב,arc,0
idum0105.xml,11,4,4,26,arc,0
idum0105.xml,12,5,5,לניסן,arc,0
idum0105.xml,13,5,5,שנת,arc,0
idum0105.xml,14,5,5,1,arc,0
idum0105.xml,15,5,5,+,arc,0
idum0105.xml,16,5,5,43,arc,0
idum0105.xml,17,6,6,יזדו,arc,0
