Text,Word Number,Line Start,Line End,Normalized,Language,Number
bshe0021.xml,1,1,1,ἐτελειώθη,grc,0
bshe0021.xml,2,1,1,σὺν,grc,0
bshe0021.xml,3,1,1,θεῷ,grc,0
bshe0021.xml,4,2,2,τὸ,grc,0
bshe0021.xml,5,2,2,ἔργον,grc,0
bshe0021.xml,6,2,2,ἐν,grc,0
bshe0021.xml,7,2,2,χρόνοις,grc,0
bshe0021.xml,8,3,3,ἠλίου,grc,0
bshe0021.xml,9,3,3,θεοφιλεστάτου,grc,0
bshe0021.xml,10,3,3,πρεσβυτέρου,grc,0
bshe0021.xml,11,4,4,καὶ,grc,0
bshe0021.xml,12,4,4,ἐν,grc,0
bshe0021.xml,13,4,4,κλειστοῦ,grc,0
bshe0021.xml,14,4,4,ἔτους,grc,0
bshe0021.xml,15,4,4,χ,grc,0
bshe0021.xml,16,4,4,ἰνδικτιῶνος,grc,0
bshe0021.xml,17,4,4,β,grc,0
