Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0007.xml,1,1,1,μνημεῖον,grc,0
zoor0007.xml,2,2,2,σαρίδας,grc,0
zoor0007.xml,3,3,3,πειθολάου,grc,0
zoor0007.xml,4,3,3,ἀρχισυνάγωγος,grc,0
zoor0007.xml,5,4,4,ἀποθανόντος,grc,0
zoor0007.xml,6,4,4,ἐτῶν,grc,0
zoor0007.xml,7,4,4,οʹ,grc,0
zoor0007.xml,8,5,5,ἔτους,grc,0
zoor0007.xml,9,5,5,σμʹ,grc,0
zoor0007.xml,10,6,6,ἡμέρᾳ,grc,0
zoor0007.xml,11,6,6,σελή,grc,0
zoor0007.xml,12,7,7,νης,grc,0
zoor0007.xml,13,7,7,μηνός,grc,0
zoor0007.xml,14,7,7,δίου,grc,0
zoor0007.xml,15,7,7,κεʹ,grc,0
zoor0007.xml,16,7,7,θάρσει,grc,0
zoor0007.xml,17,7,7,οὐδὶς,grc,0
zoor0007.xml,18,8,8,ἀθάνατος,grc,0
