Text,Word Number,Line Start,Line End,Normalized,Language,Number
caes0148.xml,1,1,2,valentinae,la,0
caes0148.xml,2,2,2,coniugi,la,0
caes0148.xml,3,2,2,optimae,la,0
caes0148.xml,4,3,3,iulius,la,0
caes0148.xml,5,3,4,tiberianus,la,0
caes0148.xml,6,4,4,centurio,la,0
caes0148.xml,7,4,4,legionis,la,0
caes0148.xml,8,4,4,x,la,0
caes0148.xml,9,4,4,fretensis,la,0
caes0148.xml,10,5,5,maritus,la,0
caes0148.xml,11,5,5,et,la,0
caes0148.xml,12,5,5,iulius,la,0
caes0148.xml,13,5,6,iulianus,la,0
caes0148.xml,14,6,6,filius,la,0
