Text,Word Number,Line Start,Line End,Normalized,Language,Number
caes0057.xml,1,1,1,ἐπὶ,grc,0
caes0057.xml,2,1,1,φλαουίου,grc,0
caes0057.xml,3,1,1,προκοπίου,grc,0
caes0057.xml,4,1,1,κωνσταντίου,grc,0
caes0057.xml,5,2,2,σευήρου,grc,0
caes0057.xml,6,2,2,ἀλεξάνδρου,grc,0
caes0057.xml,7,2,2,τοῦ,grc,0
caes0057.xml,8,2,2,περιβλέπτου,grc,0
caes0057.xml,9,3,3,κόμητος,grc,0
caes0057.xml,10,3,3,ἀπὸ,grc,0
caes0057.xml,11,3,3,ἡγεμόνων,grc,0
caes0057.xml,12,3,3,καὶ,grc,0
caes0057.xml,13,3,3,ὑπατικοῦ,grc,0
caes0057.xml,14,4,4,ὁ,grc,0
caes0057.xml,15,4,4,βοῦργος,grc,0
caes0057.xml,16,4,4,ἐκ,grc,0
caes0057.xml,17,4,4,θεμελίων,grc,0
caes0057.xml,18,4,4,ἐγένετο,grc,0
