Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0082.xml,1,1,1,+,grc,0
zoor0082.xml,2,2,2,μνημεῖον,grc,0
zoor0082.xml,3,3,3,ἀβδάλγης,grc,0
zoor0082.xml,4,4,4,κρήσκεντος,grc,0
zoor0082.xml,5,4,4,ἀπο,grc,0
zoor0082.xml,6,5,5,θανότος,grc,0
zoor0082.xml,7,5,5,μετὰ,grc,0
zoor0082.xml,8,5,5,καλοῦ,grc,0
zoor0082.xml,9,5,5,ὀνόμα,grc,0
zoor0082.xml,10,6,6,τος,grc,0
zoor0082.xml,11,6,6,ἐν,grc,0
zoor0082.xml,12,6,6,τῷ,grc,0
zoor0082.xml,13,6,6,+,grc,0
zoor0082.xml,14,6,6,σϟηʹ,grc,0
zoor0082.xml,15,7,7,μηνὸς,grc,0
zoor0082.xml,16,7,7,δύστρου,grc,0
zoor0082.xml,17,7,7,ιεʹ,grc,0
zoor0082.xml,18,8,8,θάρσει,grc,0
zoor0082.xml,19,8,8,οὐδείς,grc,0
zoor0082.xml,20,8,8,ἀθά,grc,0
zoor0082.xml,21,9,9,νατος,grc,0
zoor0082.xml,22,10,10,ἡμέρᾳ,grc,0
zoor0082.xml,23,10,10,ἄρεως,grc,0
