Text,Word Number,Line Start,Line End,Normalized,Language,Number
idum0537b.xml,1,1,1,לסיון,arc,0
idum0537b.xml,2,1,1,שנת,arc,0
idum0537b.xml,3,2,2,שעידו,arc,0
idum0537b.xml,4,3,3,חכ,arc,0
idum0537b.xml,5,3,3,ס,arc,0
idum0537b.xml,6,3,3,ק,arc,0
idum0537b.xml,7,4,4,קנ,arc,0
idum0537b.xml,8,4,4,קתה,arc,0
idum0537b.xml,9,4,4,נבוא,arc,0
