Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0338.xml,1,2,2,μνημεῖον,grc,0
zoor0338.xml,2,2,2,μάλχης,grc,0
zoor0338.xml,3,2,2,πέτρου,grc,0
zoor0338.xml,4,2,2,διακόνου,grc,0
zoor0338.xml,5,3,3,παυσαμένης,grc,0
zoor0338.xml,6,3,4,μετὰ,grc,0
zoor0338.xml,7,4,4,καλοῦ,grc,0
zoor0338.xml,8,4,4,ὀνόματος,grc,0
zoor0338.xml,9,4,4,καὶ,grc,0
zoor0338.xml,10,4,4,καλῆς,grc,0
zoor0338.xml,11,4,4,πίστεως,grc,0
zoor0338.xml,12,4,4,ἐτῶν,grc,0
zoor0338.xml,13,4,4,ν,grc,0
zoor0338.xml,14,5,5,ἔτους,grc,0
zoor0338.xml,15,5,5,τλζ,grc,0
zoor0338.xml,16,5,5,μηνὸς,grc,0
zoor0338.xml,17,6,6,δύστρου,grc,0
zoor0338.xml,18,6,6,ιη,grc,0
zoor0338.xml,19,6,6,ἠμέρᾳ,grc,0
zoor0338.xml,20,7,7,κυρίου,grc,0
zoor0338.xml,21,7,7,ς,grc,0
zoor0338.xml,22,7,7,θάρσει,grc,0
zoor0338.xml,23,7,7,οὐδείς,grc,0
zoor0338.xml,24,7,7,ἀθάνατος,grc,0
