Text,Word Number,Line Start,Line End,Normalized,Language,Number
bshe0146.xml,1,1,1,α,grc,0
bshe0146.xml,2,1,1,εὐτυχῶς,grc,0
bshe0146.xml,3,1,1,ω,grc,0
bshe0146.xml,4,2,2,θεοσέβιος,grc,0
bshe0146.xml,5,2,2,υἱὸς,grc,0
bshe0146.xml,6,2,2,θεοσεβίου,grc,0
bshe0146.xml,7,3,3,πόλεως,grc,0
bshe0146.xml,8,3,3,ἀμίσου,grc,0
bshe0146.xml,9,3,3,ἐπαρχίας,grc,0
bshe0146.xml,10,4,4,ἐλενοπόντου,grc,0
bshe0146.xml,11,4,4,ἄρχων,grc,0
bshe0146.xml,12,4,4,παλαιστίνης,grc,0
bshe0146.xml,13,4,4,δευτέρας,grc,0
bshe0146.xml,14,5,5,ἐκ,grc,0
bshe0146.xml,15,5,5,θεμελίων,grc,0
bshe0146.xml,16,5,5,ἔκτισεν,grc,0
bshe0146.xml,17,5,5,τόδε,grc,0
bshe0146.xml,18,6,6,τὸ,grc,0
bshe0146.xml,19,6,6,σίγμα,grc,0
bshe0146.xml,20,6,6,ἔτους,grc,0
bshe0146.xml,21,6,6,οφ,grc,0
bshe0146.xml,22,6,6,ἰνδικτιῶνος,grc,0
bshe0146.xml,23,6,6,ιε,grc,0
bshe0146.xml,24,6,7,προνοησαμένου,grc,0
bshe0146.xml,25,7,7,ϲιλβίνου,grc,0
bshe0146.xml,26,7,7,μαρίνου,grc,0
bshe0146.xml,27,8,8,λαμπροτάτου,grc,0
bshe0146.xml,28,8,8,κόμητος,grc,0
bshe0146.xml,29,8,8,καὶ,grc,0
bshe0146.xml,30,8,8,πρώτου,grc,0
