Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0049.xml,1,1,1,μνημεῖον,grc,0
zoor0049.xml,2,1,1,σό,grc,0
zoor0049.xml,3,2,2,λεμος,grc,0
zoor0049.xml,4,2,2,χρήσ,grc,0
zoor0049.xml,5,3,3,κης,grc,0
zoor0049.xml,6,3,3,ὀποθον,grc,0
zoor0049.xml,7,4,4,οῦς,grc,0
zoor0049.xml,8,4,4,ἐτῶν,grc,0
zoor0049.xml,9,4,4,κεʹ,grc,0
zoor0049.xml,10,4,4,ἔτους,grc,0
zoor0049.xml,11,4,4,σπʹ,grc,0
zoor0049.xml,12,4,4,μην,grc,0
zoor0049.xml,13,5,5,ὸς,grc,0
zoor0049.xml,14,5,5,δίου,grc,0
zoor0049.xml,15,5,5,εκʹ,grc,0
