Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0438.xml,1,1,1,תתניח,arc,0
zoor0438.xml,2,1,1,נפשה,arc,0
zoor0438.xml,3,1,1,דחלפו,arc,0
zoor0438.xml,4,2,2,ברתה,arc,0
zoor0438.xml,5,2,2,דמיתת,arc,0
zoor0438.xml,6,3,3,ביום,arc,0
zoor0438.xml,7,3,3,תלתה,arc,0
zoor0438.xml,8,3,3,בחדעשר,arc,0
zoor0438.xml,9,4,4,יומין,arc,0
zoor0438.xml,10,4,4,בירח,arc,0
zoor0438.xml,11,4,4,אלול,arc,0
zoor0438.xml,12,4,4,בשתה,arc,0
zoor0438.xml,13,5,5,דשמטתה,arc,0
zoor0438.xml,14,5,5,דהיא,arc,0
zoor0438.xml,15,5,5,שנת,arc,0
zoor0438.xml,16,6,6,ארבע,arc,0
zoor0438.xml,17,6,6,מיה,arc,0
zoor0438.xml,18,6,6,ותלתין,arc,0
zoor0438.xml,19,7,7,וחמש,arc,0
zoor0438.xml,20,7,7,שנין,arc,0
zoor0438.xml,21,7,7,לחרבן,arc,0
zoor0438.xml,22,8,8,בית,arc,0
zoor0438.xml,23,8,8,מקדשה,arc,0
zoor0438.xml,24,8,8,שלום,arc,0
zoor0438.xml,25,9,9,אל,arc,0
zoor0438.xml,26,9,9,ישראל,arc,0
zoor0438.xml,27,9,9,שלום,arc,0
