Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0098.xml,1,1,1,+,grc,0
zoor0098.xml,2,2,2,εἷς,grc,0
zoor0098.xml,3,2,2,θεός,grc,0
zoor0098.xml,4,2,2,μνημεῖον,grc,0
zoor0098.xml,5,2,2,κέλσου,grc,0
zoor0098.xml,6,2,2,μιλίχου,grc,0
zoor0098.xml,7,3,3,ἀναπαὼν,grc,0
zoor0098.xml,8,3,3,ἀπὸ,grc,0
zoor0098.xml,9,3,3,τοῦ,grc,0
zoor0098.xml,10,3,3,το,grc,0
zoor0098.xml,11,4,4,βίου,grc,0
zoor0098.xml,12,4,4,μετὰ,grc,0
zoor0098.xml,13,4,4,καλοῦ,grc,0
zoor0098.xml,14,4,4,ὀνόματος,grc,0
zoor0098.xml,15,4,4,καὶ,grc,0
zoor0098.xml,16,4,4,καλῆς,grc,0
zoor0098.xml,17,5,5,πίστεως,grc,0
zoor0098.xml,18,5,5,ἐτῶν,grc,0
zoor0098.xml,19,5,5,πεντήκοντα,grc,0
zoor0098.xml,20,5,5,νʹ,grc,0
zoor0098.xml,21,5,5,ἔτους,grc,0
zoor0098.xml,22,6,6,τριακοσιοσστοῦ,grc,0
zoor0098.xml,23,7,7,+,grc,0
zoor0098.xml,24,7,7,ἔκτου,grc,0
zoor0098.xml,25,7,7,ςʹ,grc,0
zoor0098.xml,26,7,7,μηνὸς,grc,0
zoor0098.xml,27,7,7,ξανθικοῦ,grc,0
zoor0098.xml,28,7,7,ηκʹ,grc,0
zoor0098.xml,29,7,7,ἡμέρᾳ,grc,0
zoor0098.xml,30,7,7,κυ,grc,0
zoor0098.xml,31,8,8,ρίου,grc,0
zoor0098.xml,32,8,8,τετάρτῃ,grc,0
zoor0098.xml,33,8,8,δʹ,grc,0
zoor0098.xml,34,8,8,θάρσει,grc,0
zoor0098.xml,35,8,8,κέλση,grc,0
zoor0098.xml,36,8,8,ουδεὶς,grc,0
zoor0098.xml,37,9,9,ἀθάνατος,grc,0
