Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0401.xml,1,1,1,הדה,arc,0
zoor0401.xml,2,1,1,נפשׁה,arc,0
zoor0401.xml,3,1,1,ד,arc,0
zoor0401.xml,4,2,2,ברת,arc,0
zoor0401.xml,5,2,2,פטרה,arc,0
zoor0401.xml,6,3,3,דמיתת,arc,0
zoor0401.xml,7,3,3,בעסרה,arc,0
zoor0401.xml,8,4,4,ושׁתה,arc,0
zoor0401.xml,9,4,4,יומין,arc,0
zoor0401.xml,10,5,5,ביר,arc,0
zoor0401.xml,11,5,5,ח,arc,0
zoor0401.xml,12,5,5,אדר,arc,0
zoor0401.xml,13,5,5,קדמיה,arc,0
zoor0401.xml,14,6,6,בשׁתה,arc,0
zoor0401.xml,15,6,6,תניניתה,arc,0
zoor0401.xml,16,7,7,דשׁבועא,arc,0
zoor0401.xml,17,7,7,שׁנת,arc,0
zoor0401.xml,18,8,8,ת,arc,0
zoor0401.xml,19,8,8,לת,arc,0
zoor0401.xml,20,8,8,מאה,arc,0
zoor0401.xml,21,8,8,ותלת,arc,0
zoor0401.xml,22,9,9,שׁני,arc,0
zoor0401.xml,23,9,9,ן,arc,0
zoor0401.xml,24,9,9,לחרבן,arc,0
zoor0401.xml,25,9,9,בית,arc,0
zoor0401.xml,26,10,10,מקדשׁה,arc,0
