Text,Word Number,Line Start,Line End,Normalized,Language,Number
idum0029.xml,1,1,1,ב,arc,0
idum0029.xml,2,1,1,21,arc,0
idum0029.xml,3,1,1,לאלול,arc,0
idum0029.xml,4,1,1,שנת,arc,0
idum0029.xml,5,1,1,13,arc,0
idum0029.xml,6,2,2,חלוף,arc,0
idum0029.xml,7,2,2,לבני,arc,0
idum0029.xml,8,2,2,בעלרם,arc,0
idum0029.xml,9,2,2,רקיד,arc,0
idum0029.xml,10,2,2,דקיר,arc,0
idum0029.xml,11,3,3,ס,arc,0
idum0029.xml,12,3,3,16,arc,0
idum0029.xml,13,3,3,ק,arc,0
idum0029.xml,14,3,3,5,arc,0
idum0029.xml,15,4,4,פמי,arc,0
