Text,Word Number,Line Start,Line End,Normalized,Language,Number
elus0030.xml,1,1,1,στέφ,grc,0
elus0030.xml,2,1,1,ανος,grc,0
elus0030.xml,3,1,1,μ,grc,0
elus0030.xml,4,1,1,ηνὶ,grc,0
elus0030.xml,5,1,1,πανέ,grc,0
elus0030.xml,6,1,1,μου,grc,0
elus0030.xml,7,1,1,ηʹ,grc,0
elus0030.xml,8,1,1,ἰνδικτιῶνος,grc,0
elus0030.xml,9,1,1,ζʹ,grc,0
elus0030.xml,10,1,1,πατρ,grc,0
elus0030.xml,11,1,1,ιθʹ,grc,0
elus0030.xml,12,1,1,ινδ,grc,0
elus0030.xml,13,1,1,ικτιῶνος,grc,0
elus0030.xml,14,1,1,ηʹ,grc,0
elus0030.xml,15,1,1,ἔτους,grc,0
elus0030.xml,16,1,1,υλθʹ,grc,0
elus0030.xml,17,2,2,ὁ,grc,0
elus0030.xml,18,2,2,τάφος,grc,0
elus0030.xml,19,2,2,πατέρα,grc,0
elus0030.xml,20,2,2,καὶ,grc,0
elus0030.xml,21,2,2,π,grc,0
elus0030.xml,22,2,2,αῖδα,grc,0
elus0030.xml,23,2,3,συλλαβὼν,grc,0
elus0030.xml,24,3,3,ἔχει,grc,0
elus0030.xml,25,3,4,στέφανος,grc,0
elus0030.xml,26,4,4,ὁ,grc,0
elus0030.xml,27,4,4,παῖς,grc,0
elus0030.xml,28,4,4,πατρίκιος,grc,0
elus0030.xml,29,4,4,ὁ,grc,0
elus0030.xml,30,4,4,πάτηρ,grc,0
elus0030.xml,31,5,5,τοὔνομα,grc,0
elus0030.xml,32,5,5,διακονήσαντ,grc,0
elus0030.xml,33,6,6,ες,grc,0
elus0030.xml,34,6,6,ἐπιμελῶς,grc,0
elus0030.xml,35,6,6,τῶ,grc,0
elus0030.xml,36,6,6,μαρτύρι,grc,0
elus0030.xml,37,7,7,ὅσονπερ,grc,0
elus0030.xml,38,7,7,ἔζων,grc,0
elus0030.xml,39,7,7,καὶ,grc,0
elus0030.xml,40,7,7,δραμόντες,grc,0
elus0030.xml,41,7,7,εἰς,grc,0
elus0030.xml,42,7,7,θεὸν,grc,0
elus0030.xml,43,7,7,πτωχοὺς,grc,0
elus0030.xml,44,7,7,κατελειπιν,grc,0
elus0030.xml,45,8,8,κληρονόμμους,grc,0
elus0030.xml,46,8,8,τῆς,grc,0
elus0030.xml,47,8,8,οὐσίας,grc,0
