Text,Word Number,Line Start,Line End,Normalized,Language,Number
caes0009.xml,1,1,1,felicissimo,la,0
caes0009.xml,2,1,1,ac,la,0
caes0009.xml,3,1,1,providentissimo,la,0
caes0009.xml,4,2,2,victoriosissimoque,la,0
caes0009.xml,5,2,2,principi,la,0
caes0009.xml,6,3,3,domino,la,0
caes0009.xml,7,3,3,nostro,la,0
caes0009.xml,8,3,3,marco,la,0
caes0009.xml,9,3,3,aurelio,la,0
caes0009.xml,10,3,3,valeriano,la,0
caes0009.xml,11,4,4,maximiano,la,0
caes0009.xml,12,4,4,pio,la,0
caes0009.xml,13,4,4,felici,la,0
caes0009.xml,14,4,4,invicto,la,0
caes0009.xml,15,4,4,augusto,la,0
caes0009.xml,16,5,5,arbaeus,la,0
caes0009.xml,17,5,5,africanus,la,0
caes0009.xml,18,5,5,vir,la,0
caes0009.xml,19,5,5,perfectissimus,la,0
caes0009.xml,20,6,6,praeses,la,0
caes0009.xml,21,6,6,provinciae,la,0
caes0009.xml,22,6,6,palaestinae,la,0
caes0009.xml,23,6,7,tranquil,la,0
caes0009.xml,24,7,7,litati,la,0
caes0009.xml,25,7,7,eius,la,0
caes0009.xml,26,7,7,dicatissimus,la,0
