Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0214.xml,1,1,1,+,grc,0
zoor0214.xml,2,1,1,εἶς,grc,0
zoor0214.xml,3,1,1,θεός,grc,0
zoor0214.xml,4,1,1,ὀ,grc,0
zoor0214.xml,5,1,1,πάντων,grc,0
zoor0214.xml,6,2,2,δεσπότης,grc,0
zoor0214.xml,7,2,2,μνημεῖον,grc,0
zoor0214.xml,8,3,3,καϊάμης,grc,0
zoor0214.xml,9,3,3,ζηνοβίου,grc,0
zoor0214.xml,10,4,4,ἀποθανούσης,grc,0
zoor0214.xml,11,4,4,με,grc,0
zoor0214.xml,12,5,5,τὰ,grc,0
zoor0214.xml,13,5,5,καλοῦ,grc,0
zoor0214.xml,14,5,5,ὀνόματ,grc,0
zoor0214.xml,15,6,6,ος,grc,0
zoor0214.xml,16,6,6,ετῶν,grc,0
zoor0214.xml,17,6,6,λεʹ,grc,0
zoor0214.xml,18,6,6,ἐν,grc,0
zoor0214.xml,19,6,6,ἔτει,grc,0
zoor0214.xml,20,6,6,τνθʹ,grc,0
zoor0214.xml,21,6,6,μηνὸς,grc,0
zoor0214.xml,22,7,7,περιτίου,grc,0
zoor0214.xml,23,7,7,αʹ,grc,0
zoor0214.xml,24,7,7,ἐν,grc,0
zoor0214.xml,25,7,7,ἠ,grc,0
zoor0214.xml,26,8,8,μέρᾳ,grc,0
zoor0214.xml,27,8,8,σαββάτου,grc,0
zoor0214.xml,28,9,9,θάρσει,grc,0
zoor0214.xml,29,9,9,οὐδείς,grc,0
zoor0214.xml,30,10,10,ἀθάνατος,grc,0
zoor0214.xml,31,11,11,+,grc,0
