Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0125.xml,1,2,2,μνημεῖον,grc,0
zoor0125.xml,2,2,3,μαρκέλλας,grc,0
zoor0125.xml,3,3,4,῾ρωμανοῦ,grc,0
zoor0125.xml,4,4,5,ἀναπαεῖσα,grc,0
zoor0125.xml,5,5,5,ἐν,grc,0
zoor0125.xml,6,5,5,μηνὶ,grc,0
zoor0125.xml,7,6,6,ξανθικοῦ,grc,0
zoor0125.xml,8,6,6,ζʹ,grc,0
zoor0125.xml,9,7,7,ἔτους,grc,0
zoor0125.xml,10,7,7,τιθʹ,grc,0
zoor0125.xml,11,8,8,ὁ,grc,0
zoor0125.xml,12,8,8,κύριο,grc,0
zoor0125.xml,13,8,8,ς,grc,0
zoor0125.xml,14,8,8,ἰησοῦ,grc,0
zoor0125.xml,15,8,8,ς,grc,0
zoor0125.xml,16,8,9,ἀναπαύσῃ,grc,0
zoor0125.xml,17,9,9,ἀμήν,grc,0
zoor0125.xml,18,10,10,ἐτῶν,grc,0
zoor0125.xml,19,10,10,ληʹ,grc,0
