Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0109.xml,1,1,1,+,grc,0
zoor0109.xml,2,2,2,μνημεῖον,grc,0
zoor0109.xml,3,2,2,οὐάλεν,grc,0
zoor0109.xml,4,3,3,τος,grc,0
zoor0109.xml,5,3,3,ἀμριλίου,grc,0
zoor0109.xml,6,3,3,ἀνα,grc,0
zoor0109.xml,7,4,4,παυσάμενος,grc,0
zoor0109.xml,8,5,5,μετὰ,grc,0
zoor0109.xml,9,5,5,καλοῦ,grc,0
zoor0109.xml,10,5,5,ὀνόματος,grc,0
zoor0109.xml,11,5,5,καὶ,grc,0
zoor0109.xml,12,5,5,κα,grc,0
zoor0109.xml,13,6,6,λῆς,grc,0
zoor0109.xml,14,6,6,πίστεως,grc,0
zoor0109.xml,15,7,7,ἐτῶν,grc,0
zoor0109.xml,16,7,7,κηʹ,grc,0
zoor0109.xml,17,8,8,ἔτους,grc,0
zoor0109.xml,18,8,8,τιʹ,grc,0
zoor0109.xml,19,9,9,μηνὸς,grc,0
zoor0109.xml,20,9,9,αὐδυναίου,grc,0
zoor0109.xml,21,10,10,γιʹ,grc,0
zoor0109.xml,22,11,11,ἡμέρᾳ,grc,0
zoor0109.xml,23,11,11,κυρίου,grc,0
zoor0109.xml,24,11,11,δʹ,grc,0
zoor0109.xml,25,12,12,θάρσει,grc,0
zoor0109.xml,26,12,12,ουδείς,grc,0
zoor0109.xml,27,12,12,ἀθά,grc,0
zoor0109.xml,28,13,13,νατος,grc,0
