Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0107.xml,1,2,2,μνημεῖον,grc,0
zoor0107.xml,2,2,2,σιβύλλης,grc,0
zoor0107.xml,3,3,3,ἀρρενίου,grc,0
zoor0107.xml,4,3,3,παυσάμενης,grc,0
zoor0107.xml,5,4,4,μετὰ,grc,0
zoor0107.xml,6,4,4,καλοῦ,grc,0
zoor0107.xml,7,4,4,ὀνόματος,grc,0
zoor0107.xml,8,4,4,καὶ,grc,0
zoor0107.xml,9,4,4,καλῆς,grc,0
zoor0107.xml,10,4,5,πίστεως,grc,0
zoor0107.xml,11,5,5,ἐτῶν,grc,0
zoor0107.xml,12,5,5,κθʹ,grc,0
zoor0107.xml,13,6,6,ἔτους,grc,0
zoor0107.xml,14,6,6,τιʹ,grc,0
zoor0107.xml,15,7,7,μηνὸς,grc,0
zoor0107.xml,16,7,7,ἀρτεμισίου,grc,0
zoor0107.xml,17,7,7,ηιʹ,grc,0
zoor0107.xml,18,8,8,ἡμέ,grc,0
zoor0107.xml,19,8,8,ρᾳ,grc,0
zoor0107.xml,20,8,8,κυρίου,grc,0
zoor0107.xml,21,8,8,ζʹ,grc,0
zoor0107.xml,22,9,9,θάρσει,grc,0
zoor0107.xml,23,9,9,σίβυλλα,grc,0
zoor0107.xml,24,9,9,ουδείς,grc,0
zoor0107.xml,25,9,9,ἀθάνατος,grc,0
