Text,Word Number,Line Start,Line End,Normalized,Language,Number
bshe0025.xml,1,1,1,ὅποι,grc,0
bshe0025.xml,2,1,1,ἔστιν,grc,0
bshe0025.xml,3,1,1,τὸ,grc,0
bshe0025.xml,4,1,1,στεφανωσταύριον,grc,0
bshe0025.xml,5,2,2,ἐκεῖ,grc,0
bshe0025.xml,6,2,2,κεῖτ,grc,0
bshe0025.xml,7,2,2,αι,grc,0
bshe0025.xml,8,2,2,τὸ,grc,0
bshe0025.xml,9,2,2,πελλαικὸν,grc,0
bshe0025.xml,10,2,2,τοῦ,grc,0
bshe0025.xml,11,3,3,στόματος,grc,0
bshe0025.xml,12,3,3,τοῦ,grc,0
bshe0025.xml,13,3,3,μνημείου,grc,0
bshe0025.xml,14,4,4,ἔχ,grc,0
bshe0025.xml,15,4,4,ο,grc,0
bshe0025.xml,16,4,4,ν,grc,0
bshe0025.xml,17,4,4,κρικεῖα,grc,0
bshe0025.xml,18,4,4,ἔνθα,grc,0
bshe0025.xml,19,4,4,κατέθ,grc,0
bshe0025.xml,20,4,4,η,grc,0
bshe0025.xml,21,4,4,κα,grc,0
bshe0025.xml,22,5,5,τὴν,grc,0
bshe0025.xml,23,5,5,φιλόχριστό,grc,0
bshe0025.xml,24,5,5,ν,grc,0
bshe0025.xml,25,5,5,μου,grc,0
bshe0025.xml,26,5,5,ἀδελφὴν,grc,0
bshe0025.xml,27,6,6,γεωργίαν,grc,0
bshe0025.xml,28,6,6,ἐγὼ,grc,0
bshe0025.xml,29,6,6,ἠλίας,grc,0
bshe0025.xml,30,6,6,ἐλάχιστος,grc,0
bshe0025.xml,31,7,7,ἐλέει,grc,0
bshe0025.xml,32,7,7,θεο,grc,0
bshe0025.xml,33,7,7,ῦ,grc,0
bshe0025.xml,34,7,7,ἐνκλ,grc,0
bshe0025.xml,35,7,7,ει,grc,0
bshe0025.xml,36,7,7,στός,grc,0
bshe0025.xml,37,7,7,ἀν,grc,0
bshe0025.xml,38,7,7,ε,grc,0
bshe0025.xml,39,7,8,πά,grc,0
bshe0025.xml,40,8,8,η,grc,0
bshe0025.xml,41,8,8,δέ,grc,0
bshe0025.xml,42,8,8,μην,grc,0
bshe0025.xml,43,8,8,ὶ,grc,0
bshe0025.xml,44,8,8,μαίῳ,grc,0
bshe0025.xml,45,9,9,τετάρτῃ,grc,0
bshe0025.xml,46,9,9,ἰνδικτι,grc,0
bshe0025.xml,47,9,9,ῶ,grc,0
bshe0025.xml,48,9,9,νος,grc,0
bshe0025.xml,49,10,10,πεντεκαιδεκάτης,grc,0
bshe0025.xml,50,11,11,ἠμέρα,grc,0
bshe0025.xml,51,11,11,δὲ,grc,0
bshe0025.xml,52,11,11,ἦν,grc,0
bshe0025.xml,53,11,11,τῆς,grc,0
bshe0025.xml,54,11,11,μεσ,grc,0
bshe0025.xml,55,11,11,ο,grc,0
bshe0025.xml,56,11,11,-,grc,0
bshe0025.xml,57,12,12,πεντηκοστῆς,grc,0
