Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0099.xml,1,2,2,μνημεῖον,grc,0
zoor0099.xml,2,2,2,σεούδα,grc,0
zoor0099.xml,3,2,2,θαδδαίου,grc,0
zoor0099.xml,4,2,2,παυσαμένη,grc,0
zoor0099.xml,5,2,2,με,grc,0
zoor0099.xml,6,2,3,τὰ,grc,0
zoor0099.xml,7,3,3,καλοῦ,grc,0
zoor0099.xml,8,3,3,ὀνόματος,grc,0
zoor0099.xml,9,4,4,καὶ,grc,0
zoor0099.xml,10,4,4,καλῆς,grc,0
zoor0099.xml,11,4,4,πίστε,grc,0
zoor0099.xml,12,4,4,ως,grc,0
zoor0099.xml,13,5,5,ἐτῶν,grc,0
zoor0099.xml,14,5,5,μʹ,grc,0
zoor0099.xml,15,6,6,ἔτους,grc,0
zoor0099.xml,16,6,6,τςʹ,grc,0
zoor0099.xml,17,6,6,μηνὸς,grc,0
zoor0099.xml,18,7,7,αὐδονέου,grc,0
zoor0099.xml,19,7,7,αʹ,grc,0
zoor0099.xml,20,8,8,ἡμ,grc,0
zoor0099.xml,21,8,8,έρᾳ,grc,0
zoor0099.xml,22,8,8,κυρίο,grc,0
zoor0099.xml,23,8,8,υ,grc,0
zoor0099.xml,24,8,8,βʹ,grc,0
zoor0099.xml,25,9,9,θάρσει,grc,0
zoor0099.xml,26,9,9,σεούδα,grc,0
zoor0099.xml,27,9,9,ουδεὶς,grc,0
zoor0099.xml,28,10,10,ἀθάνατος,grc,0
