Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0123.xml,1,1,1,+,grc,0
zoor0123.xml,2,2,2,μνημεῖον,grc,0
zoor0123.xml,3,2,2,ἀβά,grc,0
zoor0123.xml,4,3,3,βη,grc,0
zoor0123.xml,5,3,3,ἀβδαλμι,grc,0
zoor0123.xml,6,4,4,θάβου,grc,0
zoor0123.xml,7,4,4,ἀποθα,grc,0
zoor0123.xml,8,5,5,νόντος,grc,0
zoor0123.xml,9,5,5,μετὰ,grc,0
zoor0123.xml,10,5,5,κα,grc,0
zoor0123.xml,11,6,6,λοῦ,grc,0
zoor0123.xml,12,6,6,ὀνόματος,grc,0
zoor0123.xml,13,6,6,καὶ,grc,0
zoor0123.xml,14,7,7,καλῆς,grc,0
zoor0123.xml,15,7,7,πίστεως,grc,0
zoor0123.xml,16,8,8,ἐτῶν,grc,0
zoor0123.xml,17,8,8,ξʹ,grc,0
zoor0123.xml,18,8,8,ἐν,grc,0
zoor0123.xml,19,8,8,ἔτει,grc,0
zoor0123.xml,20,8,8,τιηʹ,grc,0
zoor0123.xml,21,9,9,μηνὸς,grc,0
zoor0123.xml,22,9,9,αὐδυναίου,grc,0
zoor0123.xml,23,10,10,εκʹ,grc,0
zoor0123.xml,24,10,10,ἡμέρᾳ,grc,0
zoor0123.xml,25,10,10,κυρίου,grc,0
zoor0123.xml,26,11,11,εʹ,grc,0
zoor0123.xml,27,11,11,θάρσει,grc,0
zoor0123.xml,28,11,11,ουδείς,grc,0
zoor0123.xml,29,12,12,ἀθάνατος,grc,0
zoor0123.xml,30,13,13,+,grc,0
