Text,Word Number,Line Start,Line End,Normalized,Language,Number
idum0166.xml,1,1,1,ב,arc,0
idum0166.xml,2,1,1,5,arc,0
idum0166.xml,3,1,1,לתמוז,arc,0
idum0166.xml,4,1,1,שנת,arc,0
idum0166.xml,5,1,1,5,arc,0
idum0166.xml,6,2,2,לעדאל,arc,0
idum0166.xml,7,2,2,מן,arc,0
idum0166.xml,8,2,2,בני,arc,0
idum0166.xml,9,2,2,עלב,arc,0
idum0166.xml,10,2,2,על,arc,0
idum0166.xml,11,2,2,למסכנתא,arc,0
idum0166.xml,12,3,3,חס,arc,0
idum0166.xml,13,3,3,4,arc,0
idum0166.xml,14,3,3,ק,arc,0
idum0166.xml,15,3,3,5,arc,0
idum0166.xml,16,3,3,בב,arc,0
idum0166.xml,17,3,3,חס,arc,0
idum0166.xml,18,3,3,3,arc,0
idum0166.xml,19,3,3,ק,arc,0
idum0166.xml,20,3,3,2,arc,0
idum0166.xml,21,4,4,בשס,arc,0
idum0166.xml,22,4,4,6,arc,0
idum0166.xml,23,4,4,ק,arc,0
idum0166.xml,24,4,4,4,arc,0
