Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0345.xml,1,1,1,εἷς,grc,0
zoor0345.xml,2,1,1,θεός,grc,0
zoor0345.xml,3,1,1,ὀ,grc,0
zoor0345.xml,4,1,2,πάντων,grc,0
zoor0345.xml,5,2,2,δεσπότης,grc,0
zoor0345.xml,6,3,3,ἐνθάδε,grc,0
zoor0345.xml,7,3,3,κεῖτε,grc,0
zoor0345.xml,8,4,4,mαρία,grc,0
zoor0345.xml,9,4,4,πέτρου,grc,0
zoor0345.xml,10,5,5,ζήσασα,grc,0
zoor0345.xml,11,5,5,ἔτη,grc,0
zoor0345.xml,12,5,5,ογ,grc,0
zoor0345.xml,13,6,6,μετὰ,grc,0
zoor0345.xml,14,6,6,καλοῦ,grc,0
zoor0345.xml,15,6,7,ὀνόματος,grc,0
zoor0345.xml,16,7,8,ἀποθανοῦσα,grc,0
zoor0345.xml,17,8,8,μηνὶ,grc,0
zoor0345.xml,18,8,9,ἀρτεμισίῳ,grc,0
zoor0345.xml,19,9,9,ςκ,grc,0
zoor0345.xml,20,9,9,ἰνδικτιῶνος,grc,0
zoor0345.xml,21,10,10,πέμπτης,grc,0
zoor0345.xml,22,10,10,υς,grc,0
zoor0345.xml,23,11,11,εὐμοίρει,grc,0
zoor0345.xml,24,11,11,οὐδείσ,grc,0
zoor0345.xml,25,12,12,ἀθάνατος,grc,0
