Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0291.xml,1,1,1,μνημεῖον,grc,0
zoor0291.xml,2,5,5,παυ,grc,0
zoor0291.xml,3,6,6,σαμένη,grc,0
zoor0291.xml,4,6,6,τοῦ,grc,0
zoor0291.xml,5,6,6,βίου,grc,0
zoor0291.xml,6,6,6,μετὰ,grc,0
zoor0291.xml,7,7,7,καλοῦ,grc,0
zoor0291.xml,8,7,7,ὀνόματος,grc,0
zoor0291.xml,9,7,8,κ,grc,0
zoor0291.xml,10,8,8,αὶ,grc,0
zoor0291.xml,11,8,8,καλῆς,grc,0
zoor0291.xml,12,8,8,πίστεως,grc,0
zoor0291.xml,13,9,9,ἐτῶν,grc,0
zoor0291.xml,14,10,10,μηνὸς,grc,0
zoor0291.xml,15,11,11,ἐν,grc,0
zoor0291.xml,16,11,11,ἔτει,grc,0
zoor0291.xml,17,11,11,θάρσει,grc,0
zoor0291.xml,18,11,11,οὐδείς,grc,0
zoor0291.xml,19,12,12,ἀθάνατος,grc,0
zoor0291.xml,20,13,13,ἀμήν,grc,0
