Text,Word Number,Line Start,Line End,Normalized,Language,Number
idum0038.xml,1,1,1,קוסמלך,arc,0
idum0038.xml,2,1,1,לבני,arc,0
idum0038.xml,3,1,1,בעלרם,arc,0
idum0038.xml,4,1,1,שסאן,arc,0
idum0038.xml,5,2,2,עשרה,arc,0
idum0038.xml,6,2,2,ותשעה,arc,0
idum0038.xml,7,2,2,קבן,arc,0
idum0038.xml,8,3,3,תרין,arc,0
idum0038.xml,9,3,3,ב,arc,0
idum0038.xml,10,3,3,2,arc,0
idum0038.xml,11,3,3,+,arc,0
idum0038.xml,12,3,3,5,arc,0
idum0038.xml,13,3,3,לני,arc,0
idum0038.xml,14,4,4,סן,arc,0
idum0038.xml,15,4,4,לתרען,arc,0
