Text,Word Number,Line Start,Line End,Normalized,Language,Number
idum0093.xml,1,1,1,ב,arc,0
idum0093.xml,2,1,1,24,arc,0
idum0093.xml,3,1,1,לא,arc,0
idum0093.xml,4,1,1,י,arc,0
idum0093.xml,4,1,1,ד,arc,0
idum0093.xml,5,1,1,ר,arc,0
idum0093.xml,6,2,2,זבידולבני,arc,0
idum0093.xml,7,2,2,גורו,arc,0
idum0093.xml,8,3,3,שס,arc,0
idum0093.xml,9,3,3,1,arc,0
idum0093.xml,10,3,3,ק,arc,0
idum0093.xml,11,3,3,3,arc,0
idum0093.xml,12,3,3,על,arc,0
idum0093.xml,13,3,3,יד,arc,0
idum0093.xml,14,3,3,רעימרן,arc,0
idum0093.xml,15,4,4,קוסעדר,arc,0
idum0093.xml,16,4,4,בשושם,arc,0
