Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0092.xml,1,1,1,μνημεῖον,grc,0
zoor0092.xml,2,2,2,φασήλης,grc,0
zoor0092.xml,3,2,2,ἀ,grc,0
zoor0092.xml,4,3,3,μριλίου,grc,0
zoor0092.xml,5,3,3,ἀπο,grc,0
zoor0092.xml,6,4,4,θανοῦσα,grc,0
zoor0092.xml,7,4,4,με,grc,0
zoor0092.xml,8,5,5,τὰ,grc,0
zoor0092.xml,9,5,5,καλοῦ,grc,0
zoor0092.xml,10,5,5,ὀ,grc,0
zoor0092.xml,11,6,6,νόματος,grc,0
zoor0092.xml,12,6,6,ἐτ,grc,0
zoor0092.xml,13,7,7,ῶν,grc,0
zoor0092.xml,14,7,7,ξβʹ,grc,0
zoor0092.xml,15,7,7,ἐν,grc,0
zoor0092.xml,16,7,7,ἔτι,grc,0
zoor0092.xml,17,8,8,τριακοσσιασ,grc,0
zoor0092.xml,18,9,9,τοῦ,grc,0
zoor0092.xml,19,9,9,πρώτου,grc,0
zoor0092.xml,20,10,10,ἐν,grc,0
zoor0092.xml,21,10,10,μηνὶ,grc,0
zoor0092.xml,22,10,10,ἀρτεμισίῳ,grc,0
zoor0092.xml,23,10,10,ειʹ,grc,0
zoor0092.xml,24,10,10,ἐν,grc,0
zoor0092.xml,25,11,11,ἡμέρᾳ,grc,0
zoor0092.xml,26,11,11,κυρίου,grc,0
zoor0092.xml,27,11,11,ζʹ,grc,0
zoor0092.xml,28,11,11,θάρσει,grc,0
zoor0092.xml,29,11,11,ουδείς,grc,0
zoor0092.xml,30,11,11,ἀθάν,grc,0
zoor0092.xml,31,12,12,ατος,grc,0
