Text,Word Number,Line Start,Line End,Normalized,Language,Number
rafi0011.xml,1,1,1,θάρσ,grc,0
rafi0011.xml,2,2,2,ι,grc,0
rafi0011.xml,3,2,2,αλα,grc,0
rafi0011.xml,4,3,3,φθα,grc,0
rafi0011.xml,5,4,4,ἐτῶν,grc,0
rafi0011.xml,6,4,4,ε,grc,0
rafi0011.xml,7,5,5,ξ,grc,0
