Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0285.xml,1,1,1,μνημεῖον,grc,0
zoor0285.xml,2,2,2,αἰνείας,grc,0
zoor0285.xml,3,2,2,ἀρι,grc,0
zoor0285.xml,4,3,3,στώνειν,grc,0
zoor0285.xml,5,3,3,ἀ,grc,0
zoor0285.xml,6,4,4,ποθανόν,grc,0
zoor0285.xml,7,5,5,τος,grc,0
zoor0285.xml,8,5,5,μην,grc,0
zoor0285.xml,9,6,6,ὸς,grc,0
zoor0285.xml,10,6,6,περιτί,grc,0
zoor0285.xml,11,7,7,ου,grc,0
zoor0285.xml,12,7,7,γʹ,grc,0
zoor0285.xml,13,7,7,ἐτ,grc,0
zoor0285.xml,14,8,8,ῶν,grc,0
zoor0285.xml,15,8,8,εʹ,grc,0
