Text,Word Number,Line Start,Line End,Normalized,Language,Number
sepp0013.xml,1,1,1,παρηγόριος,grc,0
sepp0013.xml,2,1,1,ὁ,grc,0
sepp0013.xml,3,1,1,καὶ,grc,0
sepp0013.xml,4,1,1,κὲ,grc,0
sepp0013.xml,5,1,1,οἱ,grc,0
sepp0013.xml,6,1,1,υἱοὶ,grc,0
sepp0013.xml,7,1,1,ἀλαφέου,grc,0
sepp0013.xml,8,1,1,κὲ,grc,0
sepp0013.xml,9,1,1,ἀλα,grc,0
sepp0013.xml,10,2,2,φεος,grc,0
sepp0013.xml,11,2,2,παρηγορίου,grc,0
sepp0013.xml,12,2,2,κὲ,grc,0
sepp0013.xml,13,2,2,τὴν,grc,0
sepp0013.xml,14,2,2,πάσαν,grc,0
sepp0013.xml,15,2,2,τάβλαν,grc,0
sepp0013.xml,16,2,2,ἐποίησαν,grc,0
sepp0013.xml,17,2,3,ε,grc,0
sepp0013.xml,18,3,3,ὐλογία,grc,0
sepp0013.xml,19,3,3,αὐτοῖς,grc,0
