Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0187.xml,1,1,1,εἷς,grc,0
zoor0187.xml,2,1,1,θεός,grc,0
zoor0187.xml,3,1,1,μνημεῖον,grc,0
zoor0187.xml,4,1,1,καϊάμου,grc,0
zoor0187.xml,5,2,2,καϊάμου,grc,0
zoor0187.xml,6,2,2,ἀποθανὠν,grc,0
zoor0187.xml,7,2,2,μετὰ,grc,0
zoor0187.xml,8,2,3,καλοῦ,grc,0
zoor0187.xml,9,3,3,ὀνόματος,grc,0
zoor0187.xml,10,4,4,ἐτῶν,grc,0
zoor0187.xml,11,4,4,καʹ,grc,0
zoor0187.xml,12,4,5,ἔτους,grc,0
zoor0187.xml,13,5,5,τμδʹ,grc,0
zoor0187.xml,14,5,5,μηνὸς,grc,0
zoor0187.xml,15,5,5,δίου,grc,0
zoor0187.xml,16,6,6,ἡμ,grc,0
zoor0187.xml,17,6,6,έρᾳ,grc,0
zoor0187.xml,18,6,6,ζʹ,grc,0
