Text,Word Number,Line Start,Line End,Normalized,Language,Number
idum0024.xml,1,1,1,ב,arc,0
idum0024.xml,2,1,1,18,arc,0
idum0024.xml,3,1,1,לתמוז,arc,0
idum0024.xml,4,2,2,דכרו,arc,0
idum0024.xml,5,2,2,לבני,arc,0
idum0024.xml,6,2,2,בעלרים,arc,0
idum0024.xml,7,3,3,למסכנתא,arc,0
idum0024.xml,8,3,3,ליד,arc,0
idum0024.xml,9,3,3,שעדאל,arc,0
idum0024.xml,10,3,3,חס,arc,0
idum0024.xml,11,3,3,6,arc,0
idum0024.xml,12,3,3,ק,arc,0
idum0024.xml,13,3,3,1,arc,0
idum0024.xml,14,4,4,בב,arc,0
idum0024.xml,15,4,4,חס,arc,0
idum0024.xml,16,4,4,1,arc,0
idum0024.xml,17,4,4,ק,arc,0
idum0024.xml,18,4,4,1,arc,0
idum0024.xml,19,4,4,ף,arc,0
idum0024.xml,20,5,5,בשם,arc,0
idum0024.xml,21,5,5,2,arc,0
idum0024.xml,22,5,5,ק,arc,0
idum0024.xml,23,5,5,3,arc,0
