Text,Word Number,Line Start,Line End,Normalized,Language,Number
caes0003.xml,1,1,1,marcum,la,0
caes0003.xml,2,1,1,flavium,la,0
caes0003.xml,3,1,1,agrippam,la,0
caes0003.xml,4,1,1,pontificem,la,0
caes0003.xml,5,2,2,duum,la,0
caes0003.xml,6,2,2,viralem,la,0
caes0003.xml,7,3,3,coloniae,la,0
caes0003.xml,8,3,3,i,la,0
caes0003.xml,9,3,3,flaviae,la,0
caes0003.xml,10,3,3,augustae,la,0
caes0003.xml,11,3,3,caesareae,la,0
caes0003.xml,12,3,3,oratorem,la,0
caes0003.xml,13,4,4,ex,la,0
caes0003.xml,14,4,4,decreto,la,0
caes0003.xml,15,4,4,decurionum,la,0
caes0003.xml,16,4,4,pecunia,la,0
caes0003.xml,17,4,4,publica,la,0
