Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0155.xml,1,1,1,+,grc,0
zoor0155.xml,2,2,2,μνημεῖον,grc,0
zoor0155.xml,3,3,3,ἰωάννου,grc,0
zoor0155.xml,4,3,3,παυσαμένου,grc,0
zoor0155.xml,5,3,3,μετὰ,grc,0
zoor0155.xml,6,4,4,καλοῦ,grc,0
zoor0155.xml,7,4,4,ὀνόματος,grc,0
zoor0155.xml,8,5,5,καὶ,grc,0
zoor0155.xml,9,5,5,καλῆς,grc,0
zoor0155.xml,10,5,5,πίσ,grc,0
zoor0155.xml,11,6,6,τεως,grc,0
zoor0155.xml,12,6,6,ἐτῶν,grc,0
zoor0155.xml,13,6,6,κθʹ,grc,0
zoor0155.xml,14,6,6,+,grc,0
zoor0155.xml,15,7,7,ἐν,grc,0
zoor0155.xml,16,7,7,μηνὶ,grc,0
zoor0155.xml,17,7,7,ξανθικοῦ,grc,0
zoor0155.xml,18,7,7,βʹ,grc,0
zoor0155.xml,19,8,8,τοῦ,grc,0
zoor0155.xml,20,8,8,ἔτους,grc,0
zoor0155.xml,21,8,8,τλβʹ,grc,0
zoor0155.xml,22,9,9,θάρσει,grc,0
zoor0155.xml,23,9,9,οὐδεὶς,grc,0
zoor0155.xml,24,9,9,ἀ,grc,0
zoor0155.xml,25,10,10,θάνατος,grc,0
zoor0155.xml,26,10,10,+,grc,0
