Text,Word Number,Line Start,Line End,Normalized,Language,Number
jent0006.xml,1,2,2,יהוסף,he,0
jent0006.xml,2,2,2,בר,he,0
jent0006.xml,3,2,2,קיפא,he,0
jent0006.xml,4,3,3,יהוסף,he,0
jent0006.xml,5,3,3,בר,he,0
jent0006.xml,6,3,3,קפא,he,0
