Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0273.xml,1,1,1,+,grc,0
zoor0273.xml,2,2,2,μνημεῖον,grc,0
zoor0273.xml,3,2,2,ἀποθανόντος,grc,0
zoor0273.xml,4,3,3,εὐσεβίου,grc,0
zoor0273.xml,5,3,3,θέ,grc,0
zoor0273.xml,6,4,4,ου,grc,0
zoor0273.xml,7,4,4,ἐτῶν,grc,0
zoor0273.xml,8,4,4,βʹ,grc,0
zoor0273.xml,9,5,5,θάρσει,grc,0
zoor0273.xml,10,5,5,οὐ,grc,0
zoor0273.xml,11,5,5,ἐν,grc,0
zoor0273.xml,12,5,5,με,grc,0
zoor0273.xml,13,6,6,νὶ,grc,0
zoor0273.xml,14,6,6,γορπιαίου,grc,0
zoor0273.xml,15,6,6,κγʹ,grc,0
zoor0273.xml,16,7,7,ενος,grc,0
zoor0273.xml,17,9,9,+,grc,0
