Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0170.xml,1,2,2,μνημεῖον,grc,0
zoor0170.xml,2,2,2,μάγ,grc,0
zoor0170.xml,3,2,3,νου,grc,0
zoor0170.xml,4,3,3,ἀλφίου,grc,0
zoor0170.xml,5,3,4,ἀναπαυσαμένου,grc,0
zoor0170.xml,6,5,5,μετὰ,grc,0
zoor0170.xml,7,5,5,καλοῦ,grc,0
zoor0170.xml,8,6,6,ὀνόματος,grc,0
zoor0170.xml,9,6,6,ἐτῶν,grc,0
zoor0170.xml,10,7,7,λςʹ,grc,0
zoor0170.xml,11,7,7,ἔτους,grc,0
zoor0170.xml,12,7,7,τλζʹ,grc,0
zoor0170.xml,13,8,8,ἐν,grc,0
zoor0170.xml,14,8,8,μηνὶ,grc,0
zoor0170.xml,15,8,8,αὐδυναίῳ,grc,0
zoor0170.xml,16,9,9,κςʹ,grc,0
zoor0170.xml,17,9,9,ἡμέρᾳ,grc,0
zoor0170.xml,18,9,9,βʹ,grc,0
zoor0170.xml,19,9,9,θάρσει,grc,0
zoor0170.xml,20,9,9,οὐδεὶς,grc,0
zoor0170.xml,21,10,10,ἀθάνατος,grc,0
