Text,Word Number,Line Start,Line End,Normalized,Language,Number
caes0015.xml,1,1,1,decimo,la,0
caes0015.xml,2,1,1,seio,la,0
caes0015.xml,3,1,1,decimi,la,0
caes0015.xml,4,1,1,filio,la,0
caes0015.xml,5,1,1,quirina,la,0
caes0015.xml,6,1,1,senecae,la,0
caes0015.xml,7,2,2,legato,la,0
caes0015.xml,8,2,2,augusti,la,0
caes0015.xml,9,2,2,pro,la,0
caes0015.xml,10,2,2,praetore,la,0
caes0015.xml,11,2,2,provinciae,la,0
caes0015.xml,12,3,3,syriae,la,0
caes0015.xml,13,3,3,palaestinae,la,0
caes0015.xml,14,4,4,mandatu,la,0
caes0015.xml,15,5,5,sexti,la,0
caes0015.xml,16,5,5,cornelii,la,0
caes0015.xml,17,5,5,quirina,la,0
caes0015.xml,18,6,6,taurini,la,0
caes0015.xml,19,6,6,duum,la,0
caes0015.xml,20,6,6,viralis,la,0
caes0015.xml,21,7,7,cornel,la,0
caes0015.xml,22,8,8,filius,la,0
