Text,Word Number,Line Start,Line End,Normalized,Language,Number
bshe0001.xml,1,1,1,+,grc,0
bshe0001.xml,2,1,1,θεόδωρος,grc,0
bshe0001.xml,3,1,1,ὁ,grc,0
bshe0001.xml,4,1,1,ποιμὴν,grc,0
bshe0001.xml,5,2,2,λουτρὰ,grc,0
bshe0001.xml,6,2,2,καινουργῶν,grc,0
bshe0001.xml,7,2,2,νέμει,grc,0
bshe0001.xml,8,3,3,τοῖς,grc,0
bshe0001.xml,9,3,3,τὴν,grc,0
bshe0001.xml,10,3,3,ἄκραν,grc,0
bshe0001.xml,11,3,3,νοσοῦσι,grc,0
bshe0001.xml,12,3,3,τῆς,grc,0
bshe0001.xml,13,4,4,λώβης,grc,0
bshe0001.xml,14,4,4,νόσον,grc,0
bshe0001.xml,15,4,4,+,grc,0
bshe0001.xml,16,5,5,ἐν,grc,0
bshe0001.xml,17,5,5,χρόνοις,grc,0
bshe0001.xml,18,5,5,ἰνδικτιῶνος,grc,0
bshe0001.xml,19,5,5,ζ΄,grc,0
bshe0001.xml,20,6,6,ἔτους,grc,0
bshe0001.xml,21,6,6,χκβ΄,grc,0
