Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0380.xml,1,1,1,εἷς,grc,0
zoor0380.xml,2,1,1,θεός,grc,0
zoor0380.xml,3,1,1,ἁ,grc,0
zoor0380.xml,4,1,1,πάν,grc,0
zoor0380.xml,5,1,2,των,grc,0
zoor0380.xml,6,2,2,δεσπόης,grc,0
zoor0380.xml,7,3,3,μνημεῖον,grc,0
zoor0380.xml,8,3,3,ὀλέφθας,grc,0
zoor0380.xml,9,4,4,σιλουανοῦ,grc,0
zoor0380.xml,10,4,4,ἀποθανούσης,grc,0
zoor0380.xml,11,4,4,μετὰ,grc,0
zoor0380.xml,12,4,4,καλοῦ,grc,0
zoor0380.xml,13,4,5,ὀνόματος,grc,0
zoor0380.xml,14,5,5,καὶ,grc,0
zoor0380.xml,15,5,5,καλῆς,grc,0
zoor0380.xml,16,5,6,πίστεως,grc,0
zoor0380.xml,17,6,6,ἐτῶν,grc,0
zoor0380.xml,18,6,6,η,grc,0
zoor0380.xml,19,6,6,τοῦ,grc,0
zoor0380.xml,20,6,7,ἔτους,grc,0
zoor0380.xml,21,7,7,τξγ,grc,0
zoor0380.xml,22,7,7,μηνός,grc,0
zoor0380.xml,23,7,8,ξανθικοῦ,grc,0
zoor0380.xml,24,8,8,ι,grc,0
zoor0380.xml,25,8,8,ἡμέρα,grc,0
zoor0380.xml,26,8,9,κυρίου,grc,0
zoor0380.xml,27,9,9,β,grc,0
zoor0380.xml,28,9,9,θάρσει,grc,0
zoor0380.xml,29,9,9,οὐδείς,grc,0
zoor0380.xml,30,10,10,ἀθάνατος,grc,0
