Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0023.xml,1,1,1,+,grc,0
zoor0023.xml,2,1,1,μνημεῖον,grc,0
zoor0023.xml,3,1,1,+,grc,0
zoor0023.xml,4,2,2,ὄββης,grc,0
zoor0023.xml,5,2,2,σαμά,grc,0
zoor0023.xml,6,3,3,κωνος,grc,0
zoor0023.xml,7,3,3,παυ,grc,0
zoor0023.xml,8,4,4,σαμένης,grc,0
zoor0023.xml,9,4,4,ἐτῶν,grc,0
zoor0023.xml,10,5,5,ιεʹ,grc,0
zoor0023.xml,11,5,5,ἐν,grc,0
zoor0023.xml,12,5,5,τῷ,grc,0
zoor0023.xml,13,5,5,σεισμῷ,grc,0
zoor0023.xml,14,6,6,ἔτους,grc,0
zoor0023.xml,15,6,6,σνηʹ,grc,0
zoor0023.xml,16,6,6,μηνὸς,grc,0
zoor0023.xml,17,7,7,ἀρτεμισίου,grc,0
zoor0023.xml,18,8,8,ηκʹ,grc,0
zoor0023.xml,19,8,8,θάρσει,grc,0
zoor0023.xml,20,9,9,ὄββη,grc,0
zoor0023.xml,21,9,9,οὐδεὶς,grc,0
zoor0023.xml,22,9,9,ἀ,grc,0
zoor0023.xml,23,10,10,θάνατος,grc,0
zoor0023.xml,24,10,10,+,grc,0
zoor0023.xml,25,11,11,εἷς,grc,0
zoor0023.xml,26,11,11,θεός,grc,0
zoor0023.xml,27,11,11,+,grc,0
zoor0023.xml,28,12,12,+,grc,0
