Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0157.xml,1,1,1,+,grc,0
zoor0157.xml,2,1,1,+,grc,0
zoor0157.xml,3,2,2,μνημεῖον,grc,0
zoor0157.xml,4,3,3,σαμιράβου,grc,0
zoor0157.xml,5,3,3,παυ,grc,0
zoor0157.xml,6,4,4,σαμένη,grc,0
zoor0157.xml,7,4,4,μετὰ,grc,0
zoor0157.xml,8,4,4,καλο,grc,0
zoor0157.xml,9,5,5,ῦ,grc,0
zoor0157.xml,10,5,5,ἀνόματος,grc,0
zoor0157.xml,11,5,5,καὶ,grc,0
zoor0157.xml,12,5,5,καλῆς,grc,0
zoor0157.xml,13,5,5,πίστεως,grc,0
zoor0157.xml,14,5,5,ἐτῶ,grc,0
zoor0157.xml,15,6,6,ν,grc,0
zoor0157.xml,16,6,6,πεντήκοντα,grc,0
zoor0157.xml,17,6,6,ἐν,grc,0
zoor0157.xml,18,6,6,ἔτι,grc,0
zoor0157.xml,19,7,7,τριακοσσιοστοῦ,grc,0
zoor0157.xml,20,7,7,τριακοστοῦ,grc,0
zoor0157.xml,21,7,7,δευτέρου,grc,0
zoor0157.xml,22,8,8,ἐν,grc,0
zoor0157.xml,23,8,8,μηνὶ,grc,0
zoor0157.xml,24,8,8,δύστρου,grc,0
zoor0157.xml,25,9,9,δωδεκάτη,grc,0
zoor0157.xml,26,9,9,+,grc,0
zoor0157.xml,27,10,10,ἡμέρᾳ,grc,0
zoor0157.xml,28,10,10,κυρίου,grc,0
zoor0157.xml,29,10,10,ζʹ,grc,0
