Text,Word Number,Line Start,Line End,Normalized,Language,Number
zoor0250.xml,1,1,1,+,grc,0
zoor0250.xml,2,1,1,εἶς,grc,0
zoor0250.xml,3,1,1,θεό,grc,0
zoor0250.xml,4,1,1,ς,grc,0
zoor0250.xml,5,1,1,ὁ,grc,0
zoor0250.xml,6,1,1,πάντων,grc,0
zoor0250.xml,7,2,2,δεσπότης,grc,0
zoor0250.xml,8,2,2,μνημεῖον,grc,0
zoor0250.xml,9,2,2,ἑλλαδίου,grc,0
zoor0250.xml,10,2,2,σάβα,grc,0
zoor0250.xml,11,2,2,ἀ,grc,0
zoor0250.xml,12,3,3,ποθανόντος,grc,0
zoor0250.xml,13,3,3,μετὰ,grc,0
zoor0250.xml,14,4,4,καλοῦ,grc,0
zoor0250.xml,15,4,4,ὀνόματος,grc,0
zoor0250.xml,16,5,5,καὶ,grc,0
zoor0250.xml,17,5,5,καλῆς,grc,0
zoor0250.xml,18,5,5,πίστε,grc,0
zoor0250.xml,19,6,6,ως,grc,0
zoor0250.xml,20,6,6,ἐτῶν,grc,0
zoor0250.xml,21,6,6,δʹ,grc,0
zoor0250.xml,22,6,6,μηνὸς,grc,0
zoor0250.xml,23,7,7,δίου,grc,0
zoor0250.xml,24,7,7,εʹ,grc,0
zoor0250.xml,25,7,7,ἡμέρᾳ,grc,0
zoor0250.xml,26,7,7,βʹ,grc,0
zoor0250.xml,27,7,7,τοῦ,grc,0
zoor0250.xml,28,8,8,τϟʹ,grc,0
zoor0250.xml,29,8,8,θάρσει,grc,0
zoor0250.xml,30,8,8,οὐδείς,grc,0
zoor0250.xml,31,9,9,ἀθάνατος,grc,0
zoor0250.xml,32,9,9,+,grc,0
