,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,zoor0384.xml,1,1,1,εἷς,grc,0,,,,
1,zoor0384.xml,2,1,1,θεό,grc,0,,,,
2,zoor0384.xml,3,1,1,ς,grc,0,,,,
3,zoor0384.xml,4,1,1,ὁ,grc,0,,,,
4,zoor0384.xml,5,1,2,πάντων,grc,0,,,,
5,zoor0384.xml,6,2,3,δεσπότης,grc,0,,,,
6,zoor0384.xml,7,3,3,μνημεῖον,grc,0,,,,
7,zoor0384.xml,8,4,4,σελαμάνου,grc,0,,,,
8,zoor0384.xml,9,5,5,σαμο,grc,0,,,,
9,zoor0384.xml,10,6,6,α,grc,0,,,,
10,zoor0384.xml,11,8,8,τοῦ,grc,0,,,,
11,zoor0384.xml,12,8,8,ἔτους,grc,0,,,,
12,zoor0384.xml,13,8,8,υνγ,grc,0,,,,
13,zoor0384.xml,14,10,10,ἀθάνα,grc,0,,,,
14,zoor0384.xml,15,11,11,τος,grc,0,,,,
