,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,idum0028.xml,1,1,1,ב,arc,0,,,,
1,idum0028.xml,2,1,1,8,arc,0,,,,
2,idum0028.xml,3,1,1,לניסן,arc,0,,,,
3,idum0028.xml,4,2,2,שנת,arc,0,,,,
4,idum0028.xml,5,2,2,7,arc,0,,,,
5,idum0028.xml,6,3,3,אבאנשו,arc,0,,,,
6,idum0028.xml,7,3,3,לבני,arc,0,,,,
7,idum0028.xml,8,4,4,בעלרם,arc,0,,,,
8,idum0028.xml,9,4,4,גרגרן,arc,0,,,,
9,idum0028.xml,10,4,4,10,arc,0,,,,
10,idum0028.xml,11,5,5,13,arc,0,,,,
