,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,squf0002.xml,1,1,1,θάρσ,grc,0,,,,
1,squf0002.xml,2,1,1,ει,grc,0,,,,
2,squf0002.xml,3,2,2,σωφ,grc,0,,,,
3,squf0002.xml,4,3,3,όνι,grc,0,,,,
4,squf0002.xml,5,4,4,ἐτῶν,grc,0,,,,
5,squf0002.xml,6,4,4,μ᾽,grc,0,,,,
