,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,tibe0004.xml,1,1,1,μάξιμος,grc,0,,,,
1,tibe0004.xml,2,2,3,εὐχόμενος,grc,0,,,,
2,tibe0004.xml,3,3,4,ἐποί,grc,0,,,,
3,tibe0004.xml,4,4,4,ησεν,grc,0,,,,
4,tibe0004.xml,5,4,4,ζήσῃ,grc,0,,,,
5,tibe0004.xml,6,6,7,ἀβουδέμος,grc,0,,,,
6,tibe0004.xml,7,7,8,εὐχό,grc,0,,,,
7,tibe0004.xml,8,8,8,μενος,grc,0,,,,
8,tibe0004.xml,9,8,9,ἐποίησεν,grc,0,,,,
9,tibe0004.xml,10,11,11,ζώϊλος,grc,0,,,,
10,tibe0004.xml,11,12,13,εὐχόμενος,grc,0,,,,
11,tibe0004.xml,12,13,14,ἐποίησεν,grc,0,,,,
12,tibe0004.xml,13,14,14,ζήσῃ,grc,0,,,,
13,tibe0004.xml,14,16,17,καλίνικος,grc,0,,,,
14,tibe0004.xml,15,17,18,εὐχόμενος,grc,0,,,,
15,tibe0004.xml,16,18,19,ἐποίησεν,grc,0,,,,
16,tibe0004.xml,17,19,19,ζήσῃ,grc,0,,,,
17,tibe0004.xml,18,21,21,σιόρτασις,grc,0,,,,
18,tibe0004.xml,19,22,22,εὐχόμενος,grc,0,,,,
19,tibe0004.xml,20,22,22,ἐποίησεν,grc,0,,,,
20,tibe0004.xml,21,23,23,σωζέστω,grc,0,,,,
21,tibe0004.xml,22,25,26,προφοτοῦρος,grc,0,,,,
22,tibe0004.xml,23,26,26,εὐχόμ,grc,0,,,,
23,tibe0004.xml,24,26,27,ενος,grc,0,,,,
24,tibe0004.xml,25,27,28,ἐποίησεν,grc,0,,,,
25,tibe0004.xml,26,28,28,ζήσῃ,grc,0,,,,
26,tibe0004.xml,27,30,30,σευῆρος,grc,0,,,,
27,tibe0004.xml,28,31,31,θρεπτὸς,grc,0,,,,
28,tibe0004.xml,29,32,32,τῶν,grc,0,,,,
29,tibe0004.xml,30,32,33,λαμπροτάτων,grc,0,,,,
30,tibe0004.xml,31,34,35,πατριαρχῶν,grc,0,,,,
31,tibe0004.xml,32,35,36,ἐποίησεν,grc,0,,,,
32,tibe0004.xml,33,36,36,εὐλογία,grc,0,,,,
33,tibe0004.xml,34,37,37,αὐτῷ,grc,0,,,,
34,tibe0004.xml,35,37,37,ἀμήν,grc,0,,,,
35,tibe0004.xml,36,39,39,ἰοῦλλος,grc,0,,,,
36,tibe0004.xml,37,40,41,προνούμενος,grc,0,,,,
37,tibe0004.xml,38,41,42,πάντα,grc,0,,,,
38,tibe0004.xml,39,42,42,ἐτελίωσε,grc,0,,,,
