,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,caes0244.xml,1,1,1,ζωσίμης,grc,0,,,,
1,caes0244.xml,2,1,1,εὐμοίρου,grc,0,,,,
2,caes0244.xml,3,1,2,σορὸς,grc,0,,,,
3,caes0244.xml,4,2,2,ἥδε,grc,0,,,,
4,caes0244.xml,5,2,2,δέμας,grc,0,,,,
5,caes0244.xml,6,2,3,κατακρύβει,grc,0,,,,
6,caes0244.xml,7,4,4,ἰταλικὴν,grc,0,,,,
7,caes0244.xml,8,4,4,τὸ,grc,0,,,,
8,caes0244.xml,9,4,5,γένος,grc,0,,,,
9,caes0244.xml,10,5,5,ποτὲ,grc,0,,,,
10,caes0244.xml,11,5,5,δούλην,grc,0,,,,
11,caes0244.xml,12,5,6,τῶν,grc,0,,,,
12,caes0244.xml,13,6,6,βασιλήων,grc,0,,,,
