,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,idum0071.xml,1,1,1,עבדאדה,arc,0,,,,
1,idum0071.xml,2,1,1,לבני,arc,0,,,,
2,idum0071.xml,3,1,1,גור,arc,0,,,,
3,idum0071.xml,4,2,2,גלד,arc,0,,,,
4,idum0071.xml,5,2,2,1,arc,0,,,,
5,idum0071.xml,6,2,2,עליד,arc,0,,,,
6,idum0071.xml,7,3,3,שס,arc,0,,,,
7,idum0071.xml,8,3,3,1,arc,0,,,,
8,idum0071.xml,9,3,3,ב,arc,0,,,,
9,idum0071.xml,10,3,3,2,arc,0,,,,
10,idum0071.xml,11,3,3,ל,arc,0,,,,
