,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,idum0143.xml,1,1,1,חבות,arc,0,,,,
1,idum0143.xml,2,1,1,לקוסעו,arc,0,,,,
2,idum0143.xml,3,2,2,מן,arc,0,,,,
3,idum0143.xml,4,2,2,בית,arc,0,,,,
4,idum0143.xml,5,2,2,קוצי,arc,0,,,,
5,idum0143.xml,6,2,2,ח,arc,0,,,,
6,idum0143.xml,7,2,2,כור,arc,0,,,,
7,idum0143.xml,8,3,3,1,arc,0,,,,
8,idum0143.xml,9,3,3,ב,arc,0,,,,
9,idum0143.xml,10,3,3,20,arc,0,,,,
10,idum0143.xml,11,3,3,לשבט,arc,0,,,,
11,idum0143.xml,12,3,3,שנת,arc,0,,,,
12,idum0143.xml,13,3,3,5,arc,0,,,,
13,idum0143.xml,14,4,4,אלכסנדר,arc,0,,,,
14,idum0143.xml,15,4,4,מלכא,arc,0,,,,
