,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,caes0107.xml,1,1,1,imperatori,la,0,imperatori,N,dat,imperator
1,caes0107.xml,2,1,1,caesari,la,0,caesari,N,dat,caesar
2,caes0107.xml,3,2,2,marco,la,0,marco,N,dat,marcus
3,caes0107.xml,4,2,2,antonio,la,0,antonio,ADJ,,antonius
4,caes0107.xml,5,3,3,gordiano,la,0,gordiano,N,dat,gordiano
5,caes0107.xml,6,4,4,filio,la,0,filio,N,dat,filius
6,caes0107.xml,7,4,4,augusti,la,0,augusti,ADJ,,augustus
7,caes0107.xml,8,5,5,semproniano,la,0,semproniano,ADJ,abl,sempronianus
8,caes0107.xml,9,6,6,romano,la,0,romano,N,abl,romanus
9,caes0107.xml,10,7,7,africano,la,0,africano,ADJ,abl,africanus
10,caes0107.xml,11,8,8,pio,la,0,pio,N,abl,pius
11,caes0107.xml,12,8,8,felici,la,0,felici,ADJ,abl,felix
12,caes0107.xml,13,8,8,augusto,la,0,augusto,ADJ,,augustus|augustus
13,caes0107.xml,14,9,9,pontifici,la,0,pontifici,N,dat,pontifex
14,caes0107.xml,15,9,9,tribunicia,la,0,tribunicia,ADJ,,tribunicius
15,caes0107.xml,16,10,10,potestate,la,0,potestate,N,abl,potestas
16,caes0107.xml,17,10,10,con,la,0,con,ADV,,continuo
17,caes0107.xml,18,10,10,suli,la,0,suli,V,IND,suli
18,caes0107.xml,19,11,11,proconsule,la,0,proconsule,N,abl,proconsul
