,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,bshe0141.xml,1,1,1,ἐπὶ,grc,0,,,,
1,bshe0141.xml,2,1,1,φλαουίου,grc,0,,,,
2,bshe0141.xml,3,1,1,ἀρτεμιδώρου,grc,0,,,,
3,bshe0141.xml,4,1,1,μεγαλοπρεπεστάτου,grc,0,,,,
4,bshe0141.xml,5,1,1,καὶ,grc,0,,,,
5,bshe0141.xml,6,1,1,περιβλέπτου,grc,0,,,,
6,bshe0141.xml,7,2,2,κόμιτος,grc,0,,,,
7,bshe0141.xml,8,2,2,καὶ,grc,0,,,,
8,bshe0141.xml,9,2,2,ἄρχοντος,grc,0,,,,
9,bshe0141.xml,10,3,3,τὸ,grc,0,,,,
10,bshe0141.xml,11,3,3,πᾶν,grc,0,,,,
11,bshe0141.xml,12,3,3,ἔργον,grc,0,,,,
12,bshe0141.xml,13,3,3,τοῦ,grc,0,,,,
13,bshe0141.xml,14,3,3,νυμφαίου,grc,0,,,,
14,bshe0141.xml,15,3,3,ἐγένετο,grc,0,,,,
